epoch,model,train_loss,train_acc,val_loss,val_acc
1,vit_b_16,0.9659980430887133,0.6807568438003221,0.4349105312968745,0.8522727272727273
2,vit_b_16,0.28483727497563077,0.9110305958132046,0.3265533695618312,0.8920454545454546
3,vit_b_16,0.09518997060455946,0.9774557165861514,0.2853482812643051,0.8977272727272727
4,vit_b_16,0.045523317239806654,0.9899355877616747,0.2742243499466867,0.9204545454545455
5,vit_b_16,0.030282446391724543,0.9927536231884058,0.2580449795632651,0.9204545454545455
6,vit_b_16,0.010163471732594541,0.998389694041868,0.2475735041679758,0.9299242424242424
7,vit_b_16,0.006223826315786372,0.998389694041868,0.2322655035690828,0.9356060606060607
8,vit_b_16,0.00412243241166783,0.998792270531401,0.2527383209177942,0.9204545454545455
9,vit_b_16,0.0035413452926513268,0.999194847020934,0.28085705005761347,0.9280303030303031
10,vit_b_16,0.003554321127012372,0.999194847020934,0.2511335796479023,0.9261363636363636
11,vit_b_16,0.002446629850950464,0.998792270531401,0.2648530972726417,0.9299242424242424
12,vit_b_16,0.0029400587332174,0.999194847020934,0.2491419039892428,0.9280303030303031
13,vit_b_16,0.0027428353130337503,0.998792270531401,0.24948301979086615,0.9242424242424243
14,vit_b_16,0.0021107514953501703,0.999194847020934,0.2591008826187163,0.9299242424242424
15,vit_b_16,0.002358616088650485,0.998389694041868,0.2612998383966359,0.9299242424242424
16,vit_b_16,0.0020669629754597584,0.999194847020934,0.25871885861411237,0.9223484848484849
17,vit_b_16,0.002173623830757153,0.999194847020934,0.2822970820195747,0.9299242424242424
18,vit_b_16,0.0024457118618669478,0.998389694041868,0.2797476260951071,0.9299242424242424
19,vit_b_16,0.0020713099934072227,0.999194847020934,0.2660514529455792,0.9223484848484849
20,vit_b_16,0.0018960331037420114,0.999194847020934,0.27569576691497455,0.9337121212121212
21,vit_b_16,0.0026070308849915126,0.998389694041868,0.2668181366541169,0.9242424242424243
22,vit_b_16,0.002160551092310339,0.998792270531401,0.2664578561529969,0.9318181818181819
23,vit_b_16,0.0019224878214412157,0.998792270531401,0.27607619265715283,0.9337121212121212
24,vit_b_16,0.0017634745089328981,0.999194847020934,0.2723872112956914,0.9280303030303031
25,vit_b_16,0.002198569565087605,0.999194847020934,0.2773820245356271,0.9337121212121212
26,vit_b_16,0.0020029960895120652,0.999194847020934,0.29813252118500794,0.9299242424242424
27,vit_b_16,0.001908170870528144,0.998792270531401,0.2834904117114616,0.9223484848484849
28,vit_b_16,0.00164204158428599,0.998792270531401,0.2893978154117411,0.9337121212121212
29,vit_b_16,0.001661979777239047,0.999194847020934,0.2856475001934803,0.9337121212121212
30,vit_b_16,0.001704914252840443,0.998792270531401,0.2825472260063345,0.9318181818181819
31,vit_b_16,0.0017671698123972485,0.998792270531401,0.31162927638400684,0.9261363636363636
32,vit_b_16,0.0015991587491669271,0.998792270531401,0.29169057535402704,0.9204545454545455
33,vit_b_16,0.0017433318661168914,0.998792270531401,0.2866518608096874,0.9318181818181819
34,vit_b_16,0.0017175944335496235,0.998389694041868,0.29108777822870197,0.9299242424242424
35,vit_b_16,0.0016985992561388782,0.999194847020934,0.2978196699510921,0.9318181818181819
36,vit_b_16,0.0017222216058595198,0.998792270531401,0.290764490311796,0.9299242424242424
37,vit_b_16,0.00174782797005275,0.998792270531401,0.29130449733047775,0.9280303030303031
38,vit_b_16,0.0016319103110727859,0.998792270531401,0.29373520386941504,0.9318181818181819
39,vit_b_16,0.0016138566734620568,0.998792270531401,0.29616114248832065,0.9318181818181819
40,vit_b_16,0.0014023247548019448,0.999194847020934,0.2984892689820492,0.9280303030303031
41,vit_b_16,0.0019291895276273717,0.999194847020934,0.31494017374334915,0.9261363636363636
42,vit_b_16,0.0021608377043019094,0.998792270531401,0.3050593011306994,0.9280303030303031
43,vit_b_16,0.001516153774506918,0.998792270531401,0.2989881636969971,0.9261363636363636
44,vit_b_16,0.001694170253146245,0.998792270531401,0.3013378352378354,0.9318181818181819
45,vit_b_16,0.0020072003112963045,0.999194847020934,0.30546696009961044,0.9280303030303031
46,vit_b_16,0.0013511677575794433,0.999194847020934,0.3248873312364925,0.9280303030303031
47,vit_b_16,0.0015610495364342572,0.998792270531401,0.309305008613702,0.9318181818181819
48,vit_b_16,0.001402417011601189,0.999194847020934,0.3065074693524476,0.9280303030303031
49,vit_b_16,0.0016202216247210449,0.998389694041868,0.3098773759874431,0.9299242424242424
50,vit_b_16,0.0015527154204635109,0.999194847020934,0.32229001820087433,0.9299242424242424
51,vit_b_16,0.0014704093725813085,0.999194847020934,0.318708571972269,0.9299242424242424
52,vit_b_16,0.0016301343686949542,0.999194847020934,0.3218118819323453,0.9318181818181819
53,vit_b_16,0.001701961944578778,0.998792270531401,0.3138613949219386,0.9261363636363636
54,vit_b_16,0.0014659046171452016,0.998792270531401,0.3268423437169104,0.9318181818181819
55,vit_b_16,0.0016063469393883124,0.998792270531401,0.31833768048972794,0.9318181818181819
56,vit_b_16,0.0016780711685543716,0.998389694041868,0.3198061856356534,0.9318181818181819
57,vit_b_16,0.0014466674739561283,0.998792270531401,0.3297090981945847,0.9318181818181819
58,vit_b_16,0.0013699242440723452,0.998792270531401,0.3270421944784396,0.9318181818181819
59,vit_b_16,0.0016993226257991571,0.998792270531401,0.3216043329148581,0.9261363636363636
60,vit_b_16,0.0014271145879618872,0.998792270531401,0.32801325483755633,0.9299242424242424
61,vit_b_16,0.001606554803913238,0.998792270531401,0.34790325887275464,0.9261363636363636
