epoch,model,train_loss,train_acc,val_loss,val_acc
1,convnext_tiny,1.1870727024120602,0.6272141706924316,0.5066981690399575,0.8428030303030303
2,convnext_tiny,0.33665065131421634,0.9098228663446055,0.2742427108865796,0.9109848484848485
3,convnext_tiny,0.13188370301023775,0.9706119162640902,0.1978529147578008,0.9280303030303031
4,convnext_tiny,0.06218549364430893,0.9903381642512077,0.18109064783449424,0.9431818181818182
5,convnext_tiny,0.03584866298905509,0.9939613526570048,0.18832410262389618,0.9375
6,convnext_tiny,0.03094497485005337,0.9939613526570048,0.2508638537714653,0.9204545454545455
7,convnext_tiny,0.021254830634530375,0.9955716586151369,0.17886594651887813,0.9412878787878788
8,convnext_tiny,0.013511033003606898,0.998792270531401,0.15455646179334231,0.9488636363636364
9,convnext_tiny,0.009485665366095573,0.998389694041868,0.1755623777650974,0.9393939393939394
10,convnext_tiny,0.016498729863298544,0.9951690821256038,0.18576281364640276,0.9318181818181819
11,convnext_tiny,0.014978634977140337,0.9967793880837359,0.2514464859286267,0.9223484848484849
12,convnext_tiny,0.00885459849829883,0.998389694041868,0.18490640384455523,0.9450757575757576
13,convnext_tiny,0.005727042546593277,0.999597423510467,0.21315452603051777,0.9412878787878788
14,convnext_tiny,0.00798389902987012,0.9975845410628019,0.18966121703499195,0.9488636363636364
15,convnext_tiny,0.0052615278471717175,0.998389694041868,0.2077205597677014,0.9507575757575758
16,convnext_tiny,0.007683279504924533,0.9967793880837359,0.3121773158058976,0.9261363636363636
17,convnext_tiny,0.023182605948125202,0.9927536231884058,0.19713627157563512,0.9356060606060607
18,convnext_tiny,0.022580867663967677,0.9927536231884058,0.22924356111748653,0.9261363636363636
19,convnext_tiny,0.008734855668892223,0.998389694041868,0.28839005667109496,0.9261363636363636
20,convnext_tiny,0.01059240630067489,0.9959742351046699,0.1506343295737734,0.9583333333333334
21,convnext_tiny,0.006229860249954769,0.9979871175523349,0.17101132387126033,0.9526515151515151
22,convnext_tiny,0.003061941497165848,0.998792270531401,0.1518590827419592,0.9545454545454546
23,convnext_tiny,0.0025953851947572155,0.998792270531401,0.15045208024270268,0.9583333333333334
24,convnext_tiny,0.003446708973227204,0.998792270531401,0.14981349392187301,0.9602272727272727
25,convnext_tiny,0.0025993483293848037,0.998389694041868,0.1585470361998446,0.9602272727272727
26,convnext_tiny,0.001982850721762058,0.999194847020934,0.16377482784887296,0.9602272727272727
27,convnext_tiny,0.002287616819802607,0.999194847020934,0.16122912862920202,0.9659090909090909
28,convnext_tiny,0.002767138401887735,0.998792270531401,0.17358725089500446,0.9621212121212122
29,convnext_tiny,0.0023705641298154413,0.998792270531401,0.1490658013164207,0.9678030303030303
30,convnext_tiny,0.0018518098954136834,0.998792270531401,0.173930050055126,0.9545454545454546
31,convnext_tiny,0.001843596307332845,0.998389694041868,0.16729090442337716,0.9564393939393939
32,convnext_tiny,0.004378545965216514,0.998389694041868,0.17710682952945883,0.9507575757575758
33,convnext_tiny,0.039625170258970124,0.9879227053140096,0.2773823595507014,0.9242424242424243
34,convnext_tiny,0.02371938704608995,0.9951690821256038,0.23530202082386523,0.9375
35,convnext_tiny,0.016627277337590566,0.9955716586151369,0.1774369879082466,0.9375
36,convnext_tiny,0.007071307329041059,0.9971819645732689,0.16651226397406196,0.9507575757575758
37,convnext_tiny,0.006918921294335678,0.9979871175523349,0.2076056511353024,0.946969696969697
38,convnext_tiny,0.006121122679821607,0.998389694041868,0.26559583755266486,0.9375
39,convnext_tiny,0.007805229200840584,0.9979871175523349,0.22049289462291088,0.9280303030303031
40,convnext_tiny,0.004364354060527879,0.998792270531401,0.1800627847485223,0.9393939393939394
41,convnext_tiny,0.002480098790829947,0.998389694041868,0.15779509900488792,0.9640151515151515
42,convnext_tiny,0.0022885061088303064,0.998389694041868,0.157583900494501,0.9621212121212122
43,convnext_tiny,0.0021600545005405684,0.998792270531401,0.1698797480408261,0.9583333333333334
44,convnext_tiny,0.0021290131509019102,0.998792270531401,0.17332248391969848,0.9564393939393939
45,convnext_tiny,0.0020712481383474216,0.999194847020934,0.1639054175498269,0.9659090909090909
46,convnext_tiny,0.0027788083361283294,0.998792270531401,0.17934163061010733,0.9621212121212122
47,convnext_tiny,0.009056757175552564,0.9975845410628019,0.210068358850108,0.9488636363636364
48,convnext_tiny,0.006416270745051695,0.9979871175523349,0.21364976961878268,0.946969696969697
49,convnext_tiny,0.002401418246451807,0.998792270531401,0.1786135496116582,0.9564393939393939
50,convnext_tiny,0.0019563784027129454,0.998792270531401,0.18443108197816677,0.9583333333333334
51,convnext_tiny,0.0018718032338219694,0.998389694041868,0.19221411640561806,0.9488636363636364
52,convnext_tiny,0.0035274046755901234,0.998389694041868,0.23830374034558632,0.9526515151515151
53,convnext_tiny,0.07398907511289593,0.9826892109500805,0.3047677032864709,0.9147727272727273
54,convnext_tiny,0.008297382117190583,0.9979871175523349,0.1893165141456958,0.9526515151515151
55,convnext_tiny,0.010269576616528265,0.9955716586151369,0.2116465702843429,0.9412878787878788
56,convnext_tiny,0.0025342384007595925,0.999194847020934,0.17288090748655977,0.9602272727272727
57,convnext_tiny,0.0026523163170972166,0.999194847020934,0.26817644720083056,0.9299242424242424
58,convnext_tiny,0.0021044900828309583,0.999194847020934,0.18596381833512252,0.9507575757575758
59,convnext_tiny,0.00201909822212092,0.998792270531401,0.19852816055517356,0.9583333333333334
60,convnext_tiny,0.0020281357755648323,0.998792270531401,0.1854314230775785,0.9583333333333334
61,convnext_tiny,0.0018812413969695428,0.998792270531401,0.186359570963153,0.9602272727272727
62,convnext_tiny,0.0019187047689204178,0.998389694041868,0.17806320461011527,0.9602272727272727
63,convnext_tiny,0.0019382773456829202,0.998792270531401,0.20168686305778188,0.9526515151515151
64,convnext_tiny,0.0017840360064611015,0.998792270531401,0.17823205473696085,0.9583333333333334
65,convnext_tiny,0.0016859142030688638,0.999194847020934,0.1740301313199752,0.9602272727272727
66,convnext_tiny,0.0016116868610731544,0.999194847020934,0.17513125752311404,0.9602272727272727
67,convnext_tiny,0.0014553505245376087,0.998792270531401,0.18771049780105276,0.9621212121212122
68,convnext_tiny,0.001332218966425446,0.999597423510467,0.18536627746366183,0.9621212121212122
69,convnext_tiny,0.00173358795542012,0.998389694041868,0.1886722861523925,0.9602272727272727
70,convnext_tiny,0.0017578934358028716,0.998792270531401,0.20411980342892508,0.9583333333333334
71,convnext_tiny,0.0019101900926917856,0.998389694041868,0.20550284670444494,0.9507575757575758
72,convnext_tiny,0.0013786926647650466,0.999597423510467,0.19649110873720158,0.9564393939393939
73,convnext_tiny,0.001446441977489466,0.999194847020934,0.19273292167009926,0.9621212121212122
74,convnext_tiny,0.001566809287422971,0.998792270531401,0.19384528044060007,0.9583333333333334
75,convnext_tiny,0.0013152847560302574,0.999194847020934,0.19471590257528465,0.9583333333333334
76,convnext_tiny,0.0018102149365206612,0.998389694041868,0.19696985030455064,0.9545454545454546
77,convnext_tiny,0.012422725481795516,0.9967793880837359,0.19137209573421965,0.9583333333333334
78,convnext_tiny,0.031025824301625676,0.9899355877616747,0.28146174520423467,0.9185606060606061
79,convnext_tiny,0.027005005780841418,0.9911433172302737,0.2725508260583879,0.9299242424242424
80,convnext_tiny,0.007967523203925762,0.9967793880837359,0.35333456307699,0.9109848484848485
81,convnext_tiny,0.010026645373505047,0.9963768115942029,0.22527673456704977,0.9450757575757576
82,convnext_tiny,0.005391415994897059,0.9979871175523349,0.5430001276157176,0.8920454545454546
83,convnext_tiny,0.008116091943391706,0.9967793880837359,0.2821298327021809,0.9375
84,convnext_tiny,0.0027908531706345276,0.998792270531401,0.33877053430875426,0.9337121212121212
85,convnext_tiny,0.008879028474417142,0.9971819645732689,0.22482532094529067,0.946969696969697
86,convnext_tiny,0.0020729967068855303,0.999194847020934,0.20882027719353297,0.9393939393939394
87,convnext_tiny,0.001802529765131033,0.998792270531401,0.2096084959692124,0.9393939393939394
88,convnext_tiny,0.002152001091928466,0.998792270531401,0.27035660843301396,0.9412878787878788
