epoch,model,train_loss,train_acc,val_loss,val_acc
65,resnet50,0.0012909467493635888,0.998792270531401,0.29163389888620284,0.9375
66,resnet50,0.001465578255030101,0.998792270531401,0.2984808635559272,0.9375
67,resnet50,0.0013317441099211604,0.998792270531401,0.31347776839340274,0.9375
68,resnet50,0.0012758798975673325,0.998389694041868,0.307964259499303,0.9393939393939394
69,resnet50,0.0014322297148559617,0.999194847020934,0.3168820083409435,0.9375
70,resnet50,0.001380711091807705,0.998792270531401,0.30824073913567135,0.9375
71,resnet50,0.0013360639254415584,0.998792270531401,0.30363595035548013,0.9393939393939394
72,resnet50,0.0012163055470601602,0.998792270531401,0.306687980448425,0.9375
73,resnet50,0.0013458878861654186,0.998389694041868,0.34080955023334053,0.9318181818181819
74,resnet50,0.0015574405406603227,0.999194847020934,0.33042203747600346,0.9375
75,resnet50,0.0012702833365275416,0.998792270531401,0.3228559179379689,0.9356060606060607
76,resnet50,0.0013598797451598824,0.998389694041868,0.3147155280704751,0.9375
77,resnet50,0.0014783341863637658,0.999194847020934,0.3188282357966245,0.9337121212121212
78,resnet50,0.00135725181412095,0.998792270531401,0.3272226628852712,0.9356060606060607
79,resnet50,0.0012594044396975084,0.998792270531401,0.31714962248224765,0.9318181818181819
80,resnet50,0.0013273995930284724,0.998792270531401,0.32151543663701776,0.9375
81,resnet50,0.0013139706598350026,0.998792270531401,0.3158986954350081,0.9393939393939394
82,resnet50,0.0015202983865379798,0.999194847020934,0.3077833322794036,0.9375
83,resnet50,0.0012744620158897575,0.998792270531401,0.3194840870062101,0.9412878787878788
84,resnet50,0.0013152744260216552,0.999194847020934,0.3269990598139085,0.9431818181818182
85,resnet50,0.0013305700308672902,0.998792270531401,0.30975117421290965,0.9375
86,resnet50,0.0011984134719666955,0.999194847020934,0.30893853724807163,0.9450757575757576
87,resnet50,0.001259718742689083,0.998792270531401,0.31324126724873413,0.9488636363636364
88,resnet50,0.0013715603628158728,0.999194847020934,0.31177882686659525,0.9375
89,resnet50,0.0014908796949557668,0.998792270531401,0.3101948323663127,0.9318181818181819
90,resnet50,0.03920577731356175,0.9867149758454107,1.4875111345088843,0.7746212121212122
91,resnet50,0.12322694807044934,0.961352657004831,0.4182214004298051,0.8863636363636364
92,resnet50,0.07221565708733987,0.9794685990338164,0.566260099072348,0.8352272727272727
93,resnet50,0.0369487089920795,0.9899355877616747,0.26407538760792126,0.9185606060606061
94,resnet50,0.012347374308626384,0.9963768115942029,0.27736947708057635,0.9166666666666667
95,resnet50,0.005147170867063608,0.9975845410628019,0.23076453804969788,0.9337121212121212
96,resnet50,0.00269212424132715,0.999194847020934,0.26220104428516194,0.9223484848484849
97,resnet50,0.002415020254411736,0.998792270531401,0.25921199369159614,0.9280303030303031
98,resnet50,0.0017637158116969114,0.999194847020934,0.2643646311268888,0.9356060606060607
99,resnet50,0.006451179348412247,0.9975845410628019,0.32668202291383885,0.9185606060606061
100,resnet50,0.006166240280635067,0.9971819645732689,0.26057520660458866,0.9356060606060607
101,resnet50,0.0021342919422755987,0.999194847020934,0.254988245505515,0.9318181818181819
102,resnet50,0.0019500179263319214,0.998792270531401,0.24483869777935924,0.9318181818181819
103,resnet50,0.0016479082281664992,0.998792270531401,0.26735134678187245,0.9318181818181819
104,resnet50,0.0020828144364722595,0.998792270531401,0.27978216146408214,0.9337121212121212
105,resnet50,0.0015145585995584414,0.998792270531401,0.26471798191072815,0.9337121212121212
106,resnet50,0.0015070191990387673,0.998792270531401,0.26705935205135384,0.9356060606060607
107,resnet50,0.00142601448649821,0.999194847020934,0.27987252600900264,0.9299242424242424
108,resnet50,0.0013636447092399734,0.998389694041868,0.27999866089543723,0.9318181818181819
109,resnet50,0.0014891030369798882,0.999194847020934,0.3042392348517861,0.9242424242424243
110,resnet50,0.002113318284584045,0.998389694041868,0.26166641170328314,0.9318181818181819
111,resnet50,0.0018947382685135985,0.998792270531401,0.24288305935139456,0.9337121212121212
112,resnet50,0.0014783949400005852,0.998389694041868,0.26319709922906687,0.9280303030303031
113,resnet50,0.001385670192639048,0.998792270531401,0.2640490561333894,0.9318181818181819
114,resnet50,0.001390755126174879,0.998792270531401,0.2685893194487135,0.9318181818181819
115,resnet50,0.0012849903401720747,0.999194847020934,0.28381527309697546,0.9280303030303031
116,resnet50,0.0013528746353725163,0.999194847020934,0.2685320400377157,0.9318181818181819
117,resnet50,0.0013446378402557973,0.998792270531401,0.27200708136837365,0.9337121212121212
118,resnet50,0.0013510250396474082,0.999194847020934,0.2629058562575444,0.9337121212121212
119,resnet50,0.0013708955371318308,0.999194847020934,0.2677278463996834,0.9356060606060607
120,resnet50,0.001388210209524079,0.998792270531401,0.2689903581111029,0.9337121212121212
121,resnet50,0.0012589183209012916,0.998792270531401,0.28155340776455967,0.9356060606060607
122,resnet50,0.0013345558804135744,0.998792270531401,0.26806710425686714,0.9299242424242424
123,resnet50,0.0013311259474445226,0.998389694041868,0.2730829201481714,0.9299242424242424
124,resnet50,0.0013363263103337666,0.999194847020934,0.2734803043572218,0.9337121212121212
125,resnet50,0.001297646960558675,0.999194847020934,0.2835879050024122,0.9318181818181819
126,resnet50,0.001356952848139177,0.998792270531401,0.2670087636956437,0.9337121212121212
127,resnet50,0.0012955706579671257,0.998792270531401,0.262631038264689,0.9375
128,resnet50,0.0013330186360420797,0.998792270531401,0.2545185455938653,0.9375
129,resnet50,0.0012751969996567798,0.998792270531401,0.2561927731060705,0.9299242424242424
130,resnet50,0.0013002259338566293,0.999194847020934,0.26755395291547757,0.9318181818181819
131,resnet50,0.0012573070216179087,0.998792270531401,0.2641830200763335,0.9393939393939394
132,resnet50,0.0013420154075795333,0.998792270531401,0.26546118163175625,0.9393939393939394
133,resnet50,0.0012381813504272732,0.999194847020934,0.2690666957743374,0.9393939393939394
134,resnet50,0.0012970610412934176,0.998389694041868,0.2538000456547844,0.9356060606060607
135,resnet50,0.001196792516601497,0.999194847020934,0.26429467889917735,0.9356060606060607
136,resnet50,0.0013562572755734365,0.998389694041868,0.266425497113122,0.9337121212121212
137,resnet50,0.0013175000045483223,0.999194847020934,0.26619675426715705,0.9375
138,resnet50,0.0011084945224971254,0.999194847020934,0.2713645293349118,0.9337121212121212
139,resnet50,0.0011933430230815635,0.999194847020934,0.2673385618005396,0.9337121212121212
140,resnet50,0.0012437945403430582,0.998792270531401,0.25826825371460116,0.9337121212121212
141,resnet50,0.0012703489113166887,0.999194847020934,0.2748513519472908,0.9375
142,resnet50,0.0012311646452825217,0.998792270531401,0.2754782130520625,0.9393939393939394
143,resnet50,0.001208191545897249,0.999194847020934,0.27022956596435205,0.9356060606060607
144,resnet50,0.0012369663692906202,0.998792270531401,0.2704415720837653,0.9337121212121212
145,resnet50,0.0012674502495677873,0.998792270531401,0.27181348619761236,0.9393939393939394
146,resnet50,0.0012227896936499324,0.999194847020934,0.2711285453328993,0.9356060606060607
147,resnet50,0.0013269659860368748,0.998389694041868,0.26653577216281765,0.9393939393939394
148,resnet50,0.0012915689849148546,0.999194847020934,0.2690412391062692,0.9393939393939394
149,resnet50,0.0012953176214619338,0.998792270531401,0.2697392339368614,0.9431818181818182
150,resnet50,0.0012267692998065376,0.998792270531401,0.27111542759479507,0.9431818181818182
