epoch,model,train_loss,train_acc,val_loss,val_acc
1,efficientnet_v2_s,1.6807509739425832,0.5132850241545893,0.8537923458850745,0.7026515151515151
2,efficientnet_v2_s,0.617410949414863,0.822463768115942,0.4480204518997308,0.8560606060606061
3,efficientnet_v2_s,0.2589037817409457,0.9335748792270532,0.30433291625795944,0.8901515151515151
4,efficientnet_v2_s,0.11930976223782448,0.9706119162640902,0.27903441588083905,0.9090909090909092
5,efficientnet_v2_s,0.07162492256161672,0.9826892109500805,0.2663603774695234,0.9147727272727273
6,efficientnet_v2_s,0.047823354097956045,0.9911433172302737,0.2690820035835107,0.9071969696969697
7,efficientnet_v2_s,0.034573668257097886,0.9931561996779388,0.3330299166793173,0.9090909090909092
8,efficientnet_v2_s,0.026339960130060545,0.9927536231884058,0.2887947450984608,0.9147727272727273
9,efficientnet_v2_s,0.025398633622784834,0.9943639291465378,0.34517182697626675,0.9053030303030303
10,efficientnet_v2_s,0.01892660314520152,0.9951690821256038,0.3010370610846263,0.9204545454545455
11,efficientnet_v2_s,0.021332856963558088,0.9963768115942029,0.4057615755450432,0.8863636363636364
12,efficientnet_v2_s,0.015915461560942222,0.9963768115942029,0.2966417202613119,0.9147727272727273
13,efficientnet_v2_s,0.01662290206661931,0.9963768115942029,0.3615537610920993,0.9034090909090909
14,efficientnet_v2_s,0.015195308757073062,0.9963768115942029,0.2883177043474985,0.9299242424242424
15,efficientnet_v2_s,0.017182294030384355,0.9947665056360708,0.3366766958638574,0.9147727272727273
16,efficientnet_v2_s,0.016315686898890902,0.9951690821256038,0.31358584634621034,0.9109848484848485
17,efficientnet_v2_s,0.026220986843049143,0.9927536231884058,0.3925051282752644,0.9015151515151515
18,efficientnet_v2_s,0.021666638422667403,0.9939613526570048,0.30968919847950793,0.9299242424242424
19,efficientnet_v2_s,0.014859967200676408,0.9947665056360708,0.2958232725434231,0.9337121212121212
20,efficientnet_v2_s,0.010394763500668144,0.9971819645732689,0.3068334925355333,0.9337121212121212
21,efficientnet_v2_s,0.0125068698377212,0.9967793880837359,0.30047135337284114,0.9261363636363636
22,efficientnet_v2_s,0.008983696524830664,0.9971819645732689,0.30292375086609163,0.9299242424242424
23,efficientnet_v2_s,0.00746667406997147,0.998792270531401,0.29852094762662257,0.9299242424242424
24,efficientnet_v2_s,0.010763530262510462,0.998389694041868,0.28968195220681303,0.9337121212121212
25,efficientnet_v2_s,0.01234803644110915,0.9959742351046699,0.33082822755430685,0.9299242424242424
26,efficientnet_v2_s,0.006522992447366557,0.9979871175523349,0.3267159362634023,0.9261363636363636
27,efficientnet_v2_s,0.005484857240884119,0.998389694041868,0.3147301001925812,0.9280303030303031
28,efficientnet_v2_s,0.008705606750076136,0.9975845410628019,0.3515392454961936,0.9242424242424243
29,efficientnet_v2_s,0.00967403094249743,0.9967793880837359,0.3255597079511393,0.9242424242424243
30,efficientnet_v2_s,0.0062202021845911845,0.998389694041868,0.29110193180597643,0.9299242424242424
31,efficientnet_v2_s,0.008846632467399857,0.9979871175523349,0.31501923027363693,0.9204545454545455
32,efficientnet_v2_s,0.009538065999144188,0.9963768115942029,0.2974915803607666,0.9318181818181819
33,efficientnet_v2_s,0.010559115826374223,0.9971819645732689,0.281309816816991,0.9280303030303031
34,efficientnet_v2_s,0.008910256261740858,0.9971819645732689,0.2906048212651954,0.9318181818181819
35,efficientnet_v2_s,0.008132777101343015,0.9975845410628019,0.3493116113681798,0.9318181818181819
36,efficientnet_v2_s,0.01580337390990481,0.9939613526570048,0.5061650772889456,0.9109848484848485
